RevisionColumn,Age10_LFS,GenderID,LFS_WorkWillingness,periods,Units,LFS_ReasInactivity,ValueColumn
"r_17","15 - 64_gr","0","2","2018Q4","1000cp","2","433.4"
"r_17","15 - 64_gr","1","2","2018Q4","1000cp","2","217.3"
"r_17","15 - 64_gr","2","2","2018Q4","1000cp","2","216.1"
"r_17","15 - 64_gr","0","2","2019Q1","1000cp","2","449.1"
"r_17","15 - 64_gr","1","2","2019Q1","1000cp","2","224"
"r_17","15 - 64_gr","2","2","2019Q1","1000cp","2","225.1"
"r_17","15 - 64_gr","0","2","2003Q1","1000cp","3","191.5"
"r_17","15 - 64_gr","1","2","2003Q1","1000cp","3","98.8"
"r_17","15 - 64_gr","2","2","2003Q1","1000cp","3","92.7"
"r_17","15 - 64_gr","0","2","2003Q2","1000cp","3","187"
"r_17","15 - 64_gr","1","2","2003Q2","1000cp","3","92.9"
"r_17","15 - 64_gr","2","2","2003Q2","1000cp","3","94.1"
"r_17","15 - 64_gr","0","2","2003Q3","1000cp","3","203.1"
"r_17","15 - 64_gr","1","2","2003Q3","1000cp","3","109.5"
"r_17","15 - 64_gr","2","2","2003Q3","1000cp","3","93.6"
"r_17","15 - 64_gr","0","2","2003Q4","1000cp","3","194"
"r_17","15 - 64_gr","1","2","2003Q4","1000cp","3","105.3"
"r_17","15 - 64_gr","2","2","2003Q4","1000cp","3","88.7"
"r_17","15 - 64_gr","0","2","2004Q1","1000cp","3","196.6"
"r_17","15 - 64_gr","1","2","2004Q1","1000cp","3","105"
"r_17","15 - 64_gr","2","2","2004Q1","1000cp","3","91.6"
"r_17","15 - 64_gr","0","2","2004Q2","1000cp","3","208.4"
"r_17","15 - 64_gr","1","2","2004Q2","1000cp","3","110.7"
"r_17","15 - 64_gr","2","2","2004Q2","1000cp","3","97.8"
"r_17","15 - 64_gr","0","2","2004Q3","1000cp","3","203.7"
"r_17","15 - 64_gr","1","2","2004Q3","1000cp","3","103.8"
"r_17","15 - 64_gr","2","2","2004Q3","1000cp","3","100"
"r_17","15 - 64_gr","0","2","2004Q4","1000cp","3","206.5"
"r_17","15 - 64_gr","1","2","2004Q4","1000cp","3","106.4"
"r_17","15 - 64_gr","2","2","2004Q4","1000cp","3","100.1"
"r_17","15 - 64_gr","0","2","2005Q1","1000cp","3","206.1"
"r_17","15 - 64_gr","1","2","2005Q1","1000cp","3","108.2"
"r_17","15 - 64_gr","2","2","2005Q1","1000cp","3","97.8"
"r_17","15 - 64_gr","0","2","2005Q2","1000cp","3","220.3"
"r_17","15 - 64_gr","1","2","2005Q2","1000cp","3","112.2"
"r_17","15 - 64_gr","2","2","2005Q2","1000cp","3","108"
"r_17","15 - 64_gr","0","2","2005Q3","1000cp","3","216.3"
"r_17","15 - 64_gr","1","2","2005Q3","1000cp","3","110.2"
"r_17","15 - 64_gr","2","2","2005Q3","1000cp","3","106.1"
"r_17","15 - 64_gr","0","2","2005Q4","1000cp","3","215.4"
"r_17","15 - 64_gr","1","2","2005Q4","1000cp","3","111.5"
"r_17","15 - 64_gr","2","2","2005Q4","1000cp","3","104"
"r_17","15 - 64_gr","0","2","2006Q1","1000cp","3","227.7"
"r_17","15 - 64_gr","1","2","2006Q1","1000cp","3","114.6"
"r_17","15 - 64_gr","2","2","2006Q1","1000cp","3","113"
"r_17","15 - 64_gr","0","2","2006Q2","1000cp","3","235.9"
"r_17","15 - 64_gr","1","2","2006Q2","1000cp","3","120.7"
"r_17","15 - 64_gr","2","2","2006Q2","1000cp","3","115.2"
"r_17","15 - 64_gr","0","2","2006Q3","1000cp","3","242.7"
"r_17","15 - 64_gr","1","2","2006Q3","1000cp","3","121.8"
"r_17","15 - 64_gr","2","2","2006Q3","1000cp","3","120.8"
"r_17","15 - 64_gr","0","2","2006Q4","1000cp","3","229.2"
"r_17","15 - 64_gr","1","2","2006Q4","1000cp","3","106.5"
"r_17","15 - 64_gr","2","2","2006Q4","1000cp","3","122.7"
"r_17","15 - 64_gr","0","2","2007Q1","1000cp","3","220.9"
"r_17","15 - 64_gr","1","2","2007Q1","1000cp","3","107.2"
"r_17","15 - 64_gr","2","2","2007Q1","1000cp","3","113.7"
"r_17","15 - 64_gr","0","2","2007Q2","1000cp","3","236.2"
"r_17","15 - 64_gr","1","2","2007Q2","1000cp","3","123.5"
"r_17","15 - 64_gr","2","2","2007Q2","1000cp","3","112.7"
"r_17","15 - 64_gr","0","2","2007Q3","1000cp","3","234.3"
"r_17","15 - 64_gr","1","2","2007Q3","1000cp","3","120.1"
"r_17","15 - 64_gr","2","2","2007Q3","1000cp","3","114.2"
"r_17","15 - 64_gr","0","2","2007Q4","1000cp","3","216.9"
"r_17","15 - 64_gr","1","2","2007Q4","1000cp","3","103.5"
"r_17","15 - 64_gr","2","2","2007Q4","1000cp","3","113.4"
"r_17","15 - 64_gr","0","2","2008Q1","1000cp","3","221.9"
"r_17","15 - 64_gr","1","2","2008Q1","1000cp","3","108.6"
"r_17","15 - 64_gr","2","2","2008Q1","1000cp","3","113.3"
"r_17","15 - 64_gr","0","2","2008Q2","1000cp","3","222.2"
"r_17","15 - 64_gr","1","2","2008Q2","1000cp","3","114.3"
"r_17","15 - 64_gr","2","2","2008Q2","1000cp","3","107.9"
"r_17","15 - 64_gr","0","2","2008Q3","1000cp","3","220.2"
"r_17","15 - 64_gr","1","2","2008Q3","1000cp","3","110.5"
"r_17","15 - 64_gr","2","2","2008Q3","1000cp","3","109.7"
"r_17","15 - 64_gr","0","2","2008Q4","1000cp","3","210.8"
"r_17","15 - 64_gr","1","2","2008Q4","1000cp","3","104.6"
"r_17","15 - 64_gr","2","2","2008Q4","1000cp","3","106.2"
"r_17","15 - 64_gr","0","2","2009Q1","1000cp","3","217.6"
"r_17","15 - 64_gr","1","2","2009Q1","1000cp","3","105.5"
"r_17","15 - 64_gr","2","2","2009Q1","1000cp","3","112.1"
"r_17","15 - 64_gr","0","2","2009Q2","1000cp","3","215.6"
"r_17","15 - 64_gr","1","2","2009Q2","1000cp","3","105.9"
"r_17","15 - 64_gr","2","2","2009Q2","1000cp","3","109.7"
"r_17","15 - 64_gr","0","2","2009Q3","1000cp","3","213.2"
"r_17","15 - 64_gr","1","2","2009Q3","1000cp","3","107.7"
"r_17","15 - 64_gr","2","2","2009Q3","1000cp","3","105.5"
"r_17","15 - 64_gr","0","2","2009Q4","1000cp","3","213.8"
"r_17","15 - 64_gr","1","2","2009Q4","1000cp","3","109.7"
"r_17","15 - 64_gr","2","2","2009Q4","1000cp","3","104"
"r_17","15 - 64_gr","0","2","2010Q1","1000cp","3","207.4"
"r_17","15 - 64_gr","1","2","2010Q1","1000cp","3","103.4"
"r_17","15 - 64_gr","2","2","2010Q1","1000cp","3","104.1"
"r_17","15 - 64_gr","0","2","2010Q2","1000cp","3","209.2"
"r_17","15 - 64_gr","1","2","2010Q2","1000cp","3","102.6"
"r_17","15 - 64_gr","2","2","2010Q2","1000cp","3","106.6"
"r_17","15 - 64_gr","0","2","2010Q3","1000cp","3","220.6"
"r_17","15 - 64_gr","1","2","2010Q3","1000cp","3","107.3"
"r_17","15 - 64_gr","2","2","2010Q3","1000cp","3","113.3"
"r_17","15 - 64_gr","0","2","2010Q4","1000cp","3","214.9"
"r_17","15 - 64_gr","1","2","2010Q4","1000cp","3","106.7"
"r_17","15 - 64_gr","2","2","2010Q4","1000cp","3","108.2"
"r_17","15 - 64_gr","0","2","2011Q1","1000cp","3","206.2"
"r_17","15 - 64_gr","1","2","2011Q1","1000cp","3","103.5"
"r_17","15 - 64_gr","2","2","2011Q1","1000cp","3","102.7"
"r_17","15 - 64_gr","0","2","2011Q2","1000cp","3","208.4"
"r_17","15 - 64_gr","1","2","2011Q2","1000cp","3","106.5"
"r_17","15 - 64_gr","2","2","2011Q2","1000cp","3","101.9"
"r_17","15 - 64_gr","0","2","2011Q3","1000cp","3","213.1"
"r_17","15 - 64_gr","1","2","2011Q3","1000cp","3","113"
"r_17","15 - 64_gr","2","2","2011Q3","1000cp","3","100.1"
"r_17","15 - 64_gr","0","2","2011Q4","1000cp","3","224.2"
"r_17","15 - 64_gr","1","2","2011Q4","1000cp","3","115.6"
"r_17","15 - 64_gr","2","2","2011Q4","1000cp","3","108.7"
"r_17","15 - 64_gr","0","2","2012Q1","1000cp","3","219.6"
"r_17","15 - 64_gr","1","2","2012Q1","1000cp","3","108.9"
"r_17","15 - 64_gr","2","2","2012Q1","1000cp","3","110.7"
"r_17","15 - 64_gr","0","2","2012Q2","1000cp","3","209.8"
"r_17","15 - 64_gr","1","2","2012Q2","1000cp","3","104.9"
"r_17","15 - 64_gr","2","2","2012Q2","1000cp","3","104.9"
"r_17","15 - 64_gr","0","2","2012Q3","1000cp","3","213.7"
"r_17","15 - 64_gr","1","2","2012Q3","1000cp","3","109.8"
"r_17","15 - 64_gr","2","2","2012Q3","1000cp","3","103.9"
"r_17","15 - 64_gr","0","2","2012Q4","1000cp","3","216.5"
"r_17","15 - 64_gr","1","2","2012Q4","1000cp","3","113.2"
"r_17","15 - 64_gr","2","2","2012Q4","1000cp","3","103.3"
"r_17","15 - 64_gr","0","2","2013Q1","1000cp","3","217.6"
"r_17","15 - 64_gr","1","2","2013Q1","1000cp","3","109.4"
"r_17","15 - 64_gr","2","2","2013Q1","1000cp","3","108.2"
"r_17","15 - 64_gr","0","2","2013Q2","1000cp","3","203.8"
"r_17","15 - 64_gr","1","2","2013Q2","1000cp","3","105.5"
"r_17","15 - 64_gr","2","2","2013Q2","1000cp","3","98.3"
"r_17","15 - 64_gr","0","2","2013Q3","1000cp","3","205"
"r_17","15 - 64_gr","1","2","2013Q3","1000cp","3","110"
"r_17","15 - 64_gr","2","2","2013Q3","1000cp","3","95"
"r_17","15 - 64_gr","0","2","2013Q4","1000cp","3","206.4"
"r_17","15 - 64_gr","1","2","2013Q4","1000cp","3","108.7"
"r_17","15 - 64_gr","2","2","2013Q4","1000cp","3","97.7"
"r_17","15 - 64_gr","0","2","2014Q1","1000cp","3","211.1"
"r_17","15 - 64_gr","1","2","2014Q1","1000cp","3","107.1"
"r_17","15 - 64_gr","2","2","2014Q1","1000cp","3","104"
"r_17","15 - 64_gr","0","2","2014Q2","1000cp","3","218.2"
"r_17","15 - 64_gr","1","2","2014Q2","1000cp","3","113.4"
"r_17","15 - 64_gr","2","2","2014Q2","1000cp","3","104.8"
"r_17","15 - 64_gr","0","2","2014Q3","1000cp","3","202.3"
"r_17","15 - 64_gr","1","2","2014Q3","1000cp","3","104.5"
"r_17","15 - 64_gr","2","2","2014Q3","1000cp","3","97.8"
"r_17","15 - 64_gr","0","2","2014Q4","1000cp","3","202.3"
"r_17","15 - 64_gr","1","2","2014Q4","1000cp","3","104.5"
"r_17","15 - 64_gr","2","2","2014Q4","1000cp","3","97.8"
"r_17","15 - 64_gr","0","2","2015Q1","1000cp","3","202.1"
"r_17","15 - 64_gr","1","2","2015Q1","1000cp","3","107.7"
"r_17","15 - 64_gr","2","2","2015Q1","1000cp","3","94.4"
"r_17","15 - 64_gr","0","2","2015Q2","1000cp","3","206.1"
"r_17","15 - 64_gr","1","2","2015Q2","1000cp","3","109.3"
"r_17","15 - 64_gr","2","2","2015Q2","1000cp","3","96.9"
"r_17","15 - 64_gr","0","2","2015Q3","1000cp","3","200.6"
"r_17","15 - 64_gr","1","2","2015Q3","1000cp","3","106.5"
"r_17","15 - 64_gr","2","2","2015Q3","1000cp","3","94"
"r_17","15 - 64_gr","0","2","2015Q4","1000cp","3","196.6"
"r_17","15 - 64_gr","1","2","2015Q4","1000cp","3","102.7"
"r_17","15 - 64_gr","2","2","2015Q4","1000cp","3","93.9"
"r_17","15 - 64_gr","0","2","2016Q1","1000cp","3","193.7"
"r_17","15 - 64_gr","1","2","2016Q1","1000cp","3","104.6"
"r_17","15 - 64_gr","2","2","2016Q1","1000cp","3","89"
"r_17","15 - 64_gr","0","2","2016Q2","1000cp","3","188.2"
"r_17","15 - 64_gr","1","2","2016Q2","1000cp","3","104.9"
"r_17","15 - 64_gr","2","2","2016Q2","1000cp","3","83.3"
"r_17","15 - 64_gr","0","2","2016Q3","1000cp","3","195.8"
"r_17","15 - 64_gr","1","2","2016Q3","1000cp","3","105.1"
"r_17","15 - 64_gr","2","2","2016Q3","1000cp","3","90.7"
"r_17","15 - 64_gr","0","2","2016Q4","1000cp","3","204.1"
"r_17","15 - 64_gr","1","2","2016Q4","1000cp","3","105.2"
"r_17","15 - 64_gr","2","2","2016Q4","1000cp","3","98.8"
"r_17","15 - 64_gr","0","2","2017Q1","1000cp","3","197.9"
"r_17","15 - 64_gr","1","2","2017Q1","1000cp","3","103.6"
"r_17","15 - 64_gr","2","2","2017Q1","1000cp","3","94.3"
"r_17","15 - 64_gr","0","2","2017Q2","1000cp","3","182.1"
"r_17","15 - 64_gr","1","2","2017Q2","1000cp","3","97.8"
"r_17","15 - 64_gr","2","2","2017Q2","1000cp","3","84.4"
"r_17","15 - 64_gr","0","2","2017Q3","1000cp","3","187.7"
"r_17","15 - 64_gr","1","2","2017Q3","1000cp","3","101.1"
"r_17","15 - 64_gr","2","2","2017Q3","1000cp","3","86.6"
"r_17","15 - 64_gr","0","2","2017Q4","1000cp","3","188.1"
"r_17","15 - 64_gr","1","2","2017Q4","1000cp","3","103"
"r_17","15 - 64_gr","2","2","2017Q4","1000cp","3","85.1"
"r_17","15 - 64_gr","0","2","2018Q1","1000cp","3","197.8"
"r_17","15 - 64_gr","1","2","2018Q1","1000cp","3","106.3"
"r_17","15 - 64_gr","2","2","2018Q1","1000cp","3","91.5"
"r_17","15 - 64_gr","0","2","2018Q2","1000cp","3","189.2"
"r_17","15 - 64_gr","1","2","2018Q2","1000cp","3","105.3"
"r_17","15 - 64_gr","2","2","2018Q2","1000cp","3","83.8"
"r_17","15 - 64_gr","0","2","2018Q3","1000cp","3","191.7"
"r_17","15 - 64_gr","1","2","2018Q3","1000cp","3","103.3"
"r_17","15 - 64_gr","2","2","2018Q3","1000cp","3","88.5"
"r_17","15 - 64_gr","0","2","2018Q4","1000cp","3","198.3"
"r_17","15 - 64_gr","1","2","2018Q4","1000cp","3","102.8"
"r_17","15 - 64_gr","2","2","2018Q4","1000cp","3","95.5"
"r_17","15 - 64_gr","0","2","2019Q1","1000cp","3","176.1"
"r_17","15 - 64_gr","1","2","2019Q1","1000cp","3","92.7"
"r_17","15 - 64_gr","2","2","2019Q1","1000cp","3","83.4"
"r_17","15 - 64_gr","0","2","2003Q1","1000cp","4","151.1"
"r_17","15 - 64_gr","1","2","2003Q1","1000cp","4","9.9"
"r_17","15 - 64_gr","2","2","2003Q1","1000cp","4","141.2"
"r_17","15 - 64_gr","0","2","2003Q2","1000cp","4","164.6"
"r_17","15 - 64_gr","1","2","2003Q2","1000cp","4","13.6"
"r_17","15 - 64_gr","2","2","2003Q2","1000cp","4","151"
"r_17","15 - 64_gr","0","2","2003Q3","1000cp","4","168.7"
"r_17","15 - 64_gr","1","2","2003Q3","1000cp","4","14.2"
"r_17","15 - 64_gr","2","2","2003Q3","1000cp","4","154.5"
"r_17","15 - 64_gr","0","2","2003Q4","1000cp","4","164.9"
"r_17","15 - 64_gr","1","2","2003Q4","1000cp","4","11.3"
"r_17","15 - 64_gr","2","2","2003Q4","1000cp","4","153.6"
"r_17","15 - 64_gr","0","2","2004Q1","1000cp","4","156.7"
"r_17","15 - 64_gr","1","2","2004Q1","1000cp","4","8.8"
"r_17","15 - 64_gr","2","2","2004Q1","1000cp","4","147.8"
"r_17","15 - 64_gr","0","2","2004Q2","1000cp","4","149.4"
"r_17","15 - 64_gr","1","2","2004Q2","1000cp","4","11.7"
"r_17","15 - 64_gr","2","2","2004Q2","1000cp","4","137.7"
"r_17","15 - 64_gr","0","2","2004Q3","1000cp","4","154.8"
"r_17","15 - 64_gr","1","2","2004Q3","1000cp","4","14"
"r_17","15 - 64_gr","2","2","2004Q3","1000cp","4","140.8"
"r_17","15 - 64_gr","0","2","2004Q4","1000cp","4","159.6"
"r_17","15 - 64_gr","1","2","2004Q4","1000cp","4","10.5"
"r_17","15 - 64_gr","2","2","2004Q4","1000cp","4","149.1"
"r_17","15 - 64_gr","0","2","2005Q1","1000cp","4","181.1"
"r_17","15 - 64_gr","1","2","2005Q1","1000cp","4","14.7"
"r_17","15 - 64_gr","2","2","2005Q1","1000cp","4","166.4"
"r_17","15 - 64_gr","0","2","2005Q2","1000cp","4","176.3"
"r_17","15 - 64_gr","1","2","2005Q2","1000cp","4","17.2"
"r_17","15 - 64_gr","2","2","2005Q2","1000cp","4","159.1"
"r_17","15 - 64_gr","0","2","2005Q3","1000cp","4","163.8"
"r_17","15 - 64_gr","1","2","2005Q3","1000cp","4","16.3"
"r_17","15 - 64_gr","2","2","2005Q3","1000cp","4","147.6"
"r_17","15 - 64_gr","0","2","2005Q4","1000cp","4","170.6"
"r_17","15 - 64_gr","1","2","2005Q4","1000cp","4","13.9"
"r_17","15 - 64_gr","2","2","2005Q4","1000cp","4","156.7"
"r_17","15 - 64_gr","0","2","2006Q1","1000cp","4","196.6"
"r_17","15 - 64_gr","1","2","2006Q1","1000cp","4","22.8"
"r_17","15 - 64_gr","2","2","2006Q1","1000cp","4","173.7"
"r_17","15 - 64_gr","0","2","2006Q2","1000cp","4","191.9"
"r_17","15 - 64_gr","1","2","2006Q2","1000cp","4","24"
"r_17","15 - 64_gr","2","2","2006Q2","1000cp","4","167.9"
"r_17","15 - 64_gr","0","2","2006Q3","1000cp","4","196.7"
"r_17","15 - 64_gr","1","2","2006Q3","1000cp","4","34.3"
"r_17","15 - 64_gr","2","2","2006Q3","1000cp","4","162.4"
"r_17","15 - 64_gr","0","2","2006Q4","1000cp","4","208.3"
"r_17","15 - 64_gr","1","2","2006Q4","1000cp","4","27.2"
"r_17","15 - 64_gr","2","2","2006Q4","1000cp","4","181.1"
"r_17","15 - 64_gr","0","2","2007Q1","1000cp","4","194.6"
"r_17","15 - 64_gr","1","2","2007Q1","1000cp","4","27"
"r_17","15 - 64_gr","2","2","2007Q1","1000cp","4","167.6"
"r_17","15 - 64_gr","0","2","2007Q2","1000cp","4","197.7"
"r_17","15 - 64_gr","1","2","2007Q2","1000cp","4","29.9"
"r_17","15 - 64_gr","2","2","2007Q2","1000cp","4","167.8"
"r_17","15 - 64_gr","0","2","2007Q3","1000cp","4","209.7"
"r_17","15 - 64_gr","1","2","2007Q3","1000cp","4","35.8"
"r_17","15 - 64_gr","2","2","2007Q3","1000cp","4","173.9"
"r_17","15 - 64_gr","0","2","2007Q4","1000cp","4","185.8"
"r_17","15 - 64_gr","1","2","2007Q4","1000cp","4","27.3"
"r_17","15 - 64_gr","2","2","2007Q4","1000cp","4","158.5"
"r_17","15 - 64_gr","0","2","2008Q1","1000cp","4","218.5"
"r_17","15 - 64_gr","1","2","2008Q1","1000cp","4","39.3"
"r_17","15 - 64_gr","2","2","2008Q1","1000cp","4","179.2"
"r_17","15 - 64_gr","0","2","2008Q2","1000cp","4","235.9"
"r_17","15 - 64_gr","1","2","2008Q2","1000cp","4","37.2"
"r_17","15 - 64_gr","2","2","2008Q2","1000cp","4","198.7"
"r_17","15 - 64_gr","0","2","2008Q3","1000cp","4","245.7"
"r_17","15 - 64_gr","1","2","2008Q3","1000cp","4","43.5"
"r_17","15 - 64_gr","2","2","2008Q3","1000cp","4","202.2"
"r_17","15 - 64_gr","0","2","2008Q4","1000cp","4","241.9"
"r_17","15 - 64_gr","1","2","2008Q4","1000cp","4","36.9"
"r_17","15 - 64_gr","2","2","2008Q4","1000cp","4","205"
"r_17","15 - 64_gr","0","2","2009Q1","1000cp","4","249.9"
"r_17","15 - 64_gr","1","2","2009Q1","1000cp","4","37.1"
"r_17","15 - 64_gr","2","2","2009Q1","1000cp","4","212.8"
"r_17","15 - 64_gr","0","2","2009Q2","1000cp","4","249.7"
"r_17","15 - 64_gr","1","2","2009Q2","1000cp","4","38.5"
"r_17","15 - 64_gr","2","2","2009Q2","1000cp","4","211.3"
"r_17","15 - 64_gr","0","2","2009Q3","1000cp","4","242.6"
"r_17","15 - 64_gr","1","2","2009Q3","1000cp","4","38.2"
"r_17","15 - 64_gr","2","2","2009Q3","1000cp","4","204.4"
"r_17","15 - 64_gr","0","2","2009Q4","1000cp","4","256.8"
"r_17","15 - 64_gr","1","2","2009Q4","1000cp","4","39.7"
"r_17","15 - 64_gr","2","2","2009Q4","1000cp","4","217.1"
"r_17","15 - 64_gr","0","2","2010Q1","1000cp","4","257"
"r_17","15 - 64_gr","1","2","2010Q1","1000cp","4","35.9"
"r_17","15 - 64_gr","2","2","2010Q1","1000cp","4","221.2"
"r_17","15 - 64_gr","0","2","2010Q2","1000cp","4","246"
"r_17","15 - 64_gr","1","2","2010Q2","1000cp","4","39"
"r_17","15 - 64_gr","2","2","2010Q2","1000cp","4","207"
"r_17","15 - 64_gr","0","2","2010Q3","1000cp","4","251.3"
"r_17","15 - 64_gr","1","2","2010Q3","1000cp","4","43.6"
"r_17","15 - 64_gr","2","2","2010Q3","1000cp","4","207.7"
"r_17","15 - 64_gr","0","2","2010Q4","1000cp","4","234.3"
"r_17","15 - 64_gr","1","2","2010Q4","1000cp","4","43.7"
"r_17","15 - 64_gr","2","2","2010Q4","1000cp","4","190.7"
"r_17","15 - 64_gr","0","2","2011Q1","1000cp","4","237.9"
"r_17","15 - 64_gr","1","2","2011Q1","1000cp","4","44.9"
"r_17","15 - 64_gr","2","2","2011Q1","1000cp","4","193"
"r_17","15 - 64_gr","0","2","2011Q2","1000cp","4","263.3"
"r_17","15 - 64_gr","1","2","2011Q2","1000cp","4","52.6"
"r_17","15 - 64_gr","2","2","2011Q2","1000cp","4","210.8"
"r_17","15 - 64_gr","0","2","2011Q3","1000cp","4","260"
"r_17","15 - 64_gr","1","2","2011Q3","1000cp","4","52.8"
"r_17","15 - 64_gr","2","2","2011Q3","1000cp","4","207.2"
"r_17","15 - 64_gr","0","2","2011Q4","1000cp","4","224"
"r_17","15 - 64_gr","1","2","2011Q4","1000cp","4","40.1"
"r_17","15 - 64_gr","2","2","2011Q4","1000cp","4","183.9"
"r_17","15 - 64_gr","0","2","2012Q1","1000cp","4","222.4"
"r_17","15 - 64_gr","1","2","2012Q1","1000cp","4","40.3"
"r_17","15 - 64_gr","2","2","2012Q1","1000cp","4","182.1"
"r_17","15 - 64_gr","0","2","2012Q2","1000cp","4","225.4"
"r_17","15 - 64_gr","1","2","2012Q2","1000cp","4","43"
"r_17","15 - 64_gr","2","2","2012Q2","1000cp","4","182.4"
"r_17","15 - 64_gr","0","2","2012Q3","1000cp","4","242.9"
"r_17","15 - 64_gr","1","2","2012Q3","1000cp","4","51.9"
"r_17","15 - 64_gr","2","2","2012Q3","1000cp","4","191"
"r_17","15 - 64_gr","0","2","2012Q4","1000cp","4","246.3"
"r_17","15 - 64_gr","1","2","2012Q4","1000cp","4","49.9"
"r_17","15 - 64_gr","2","2","2012Q4","1000cp","4","196.5"
"r_17","15 - 64_gr","0","2","2013Q1","1000cp","4","233.8"
"r_17","15 - 64_gr","1","2","2013Q1","1000cp","4","42.2"
"r_17","15 - 64_gr","2","2","2013Q1","1000cp","4","191.6"
"r_17","15 - 64_gr","0","2","2013Q2","1000cp","4","224.4"
"r_17","15 - 64_gr","1","2","2013Q2","1000cp","4","44.5"
"r_17","15 - 64_gr","2","2","2013Q2","1000cp","4","179.9"
"r_17","15 - 64_gr","0","2","2013Q3","1000cp","4","254.8"
"r_17","15 - 64_gr","1","2","2013Q3","1000cp","4","52.4"
"r_17","15 - 64_gr","2","2","2013Q3","1000cp","4","202.4"
"r_17","15 - 64_gr","0","2","2013Q4","1000cp","4","264.6"
"r_17","15 - 64_gr","1","2","2013Q4","1000cp","4","51.2"
"r_17","15 - 64_gr","2","2","2013Q4","1000cp","4","213.4"
"r_17","15 - 64_gr","0","2","2014Q1","1000cp","4","259.6"
"r_17","15 - 64_gr","1","2","2014Q1","1000cp","4","52.2"
"r_17","15 - 64_gr","2","2","2014Q1","1000cp","4","207.4"
"r_17","15 - 64_gr","0","2","2014Q2","1000cp","4","262.5"
"r_17","15 - 64_gr","1","2","2014Q2","1000cp","4","53"
"r_17","15 - 64_gr","2","2","2014Q2","1000cp","4","209.5"
"r_17","15 - 64_gr","0","2","2014Q3","1000cp","4","253.1"
"r_17","15 - 64_gr","1","2","2014Q3","1000cp","4","54.7"
"r_17","15 - 64_gr","2","2","2014Q3","1000cp","4","198.4"
"r_17","15 - 64_gr","0","2","2014Q4","1000cp","4","257.8"
"r_17","15 - 64_gr","1","2","2014Q4","1000cp","4","55.5"
"r_17","15 - 64_gr","2","2","2014Q4","1000cp","4","202.3"
"r_17","15 - 64_gr","0","2","2015Q1","1000cp","4","254.5"
"r_17","15 - 64_gr","1","2","2015Q1","1000cp","4","45.6"
"r_17","15 - 64_gr","2","2","2015Q1","1000cp","4","209"
"r_17","15 - 64_gr","0","2","2015Q2","1000cp","4","262.8"
"r_17","15 - 64_gr","1","2","2015Q2","1000cp","4","52.5"
"r_17","15 - 64_gr","2","2","2015Q2","1000cp","4","210.4"
"r_17","15 - 64_gr","0","2","2015Q3","1000cp","4","269.9"
"r_17","15 - 64_gr","1","2","2015Q3","1000cp","4","61.3"
"r_17","15 - 64_gr","2","2","2015Q3","1000cp","4","208.6"
"r_17","15 - 64_gr","0","2","2015Q4","1000cp","4","253.2"
"r_17","15 - 64_gr","1","2","2015Q4","1000cp","4","55.4"
"r_17","15 - 64_gr","2","2","2015Q4","1000cp","4","197.8"
"r_17","15 - 64_gr","0","2","2016Q1","1000cp","4","273.8"
"r_17","15 - 64_gr","1","2","2016Q1","1000cp","4","51.1"
"r_17","15 - 64_gr","2","2","2016Q1","1000cp","4","222.8"
"r_17","15 - 64_gr","0","2","2016Q2","1000cp","4","285.4"
"r_17","15 - 64_gr","1","2","2016Q2","1000cp","4","57.7"
"r_17","15 - 64_gr","2","2","2016Q2","1000cp","4","227.6"
"r_17","15 - 64_gr","0","2","2016Q3","1000cp","4","299.1"
"r_17","15 - 64_gr","1","2","2016Q3","1000cp","4","66.2"
"r_17","15 - 64_gr","2","2","2016Q3","1000cp","4","233"
"r_17","15 - 64_gr","0","2","2016Q4","1000cp","4","299"
"r_17","15 - 64_gr","1","2","2016Q4","1000cp","4","62.7"
"r_17","15 - 64_gr","2","2","2016Q4","1000cp","4","236.4"
"r_17","15 - 64_gr","0","2","2017Q1","1000cp","4","285.7"
"r_17","15 - 64_gr","1","2","2017Q1","1000cp","4","61.3"
"r_17","15 - 64_gr","2","2","2017Q1","1000cp","4","224.4"
"r_17","15 - 64_gr","0","2","2017Q2","1000cp","4","271.3"
"r_17","15 - 64_gr","1","2","2017Q2","1000cp","4","58.8"
"r_17","15 - 64_gr","2","2","2017Q2","1000cp","4","212.5"
"r_17","15 - 64_gr","0","2","2017Q3","1000cp","4","274.8"
"r_17","15 - 64_gr","1","2","2017Q3","1000cp","4","56"
"r_17","15 - 64_gr","2","2","2017Q3","1000cp","4","218.8"
"r_17","15 - 64_gr","0","2","2017Q4","1000cp","4","268.5"
"r_17","15 - 64_gr","1","2","2017Q4","1000cp","4","53.2"
"r_17","15 - 64_gr","2","2","2017Q4","1000cp","4","215.2"
"r_17","15 - 64_gr","0","2","2018Q1","1000cp","4","273.5"
"r_17","15 - 64_gr","1","2","2018Q1","1000cp","4","55.4"
"r_17","15 - 64_gr","2","2","2018Q1","1000cp","4","218.1"
"r_17","15 - 64_gr","0","2","2018Q2","1000cp","4","278.7"
"r_17","15 - 64_gr","1","2","2018Q2","1000cp","4","54.7"
"r_17","15 - 64_gr","2","2","2018Q2","1000cp","4","224"
"r_17","15 - 64_gr","0","2","2018Q3","1000cp","4","289.4"
"r_17","15 - 64_gr","1","2","2018Q3","1000cp","4","59.3"
