RevisionColumn,GenderID,Age10_LFS,periods,Units,ValueColumn
"r_2","2","55 - 64","2006Q4","1000cp","339.4"
"r_2","2","55 - 64","2007Q1","1000cp","346.3"
"r_2","2","55 - 64","2007Q2","1000cp","328.1"
"r_2","2","55 - 64","2007Q3","1000cp","314.2"
"r_2","2","55 - 64","2007Q4","1000cp","314.7"
"r_2","2","55 - 64","2008Q1","1000cp","328.6"
"r_2","2","55 - 64","2008Q2","1000cp","320.6"
"r_2","2","55 - 64","2008Q3","1000cp","310.6"
"r_2","2","55 - 64","2008Q4","1000cp","308.5"
"r_2","2","55 - 64","2009Q1","1000cp","315.3"
"r_2","2","55 - 64","2009Q2","1000cp","306.8"
"r_2","2","55 - 64","2009Q3","1000cp","303.8"
"r_2","2","55 - 64","2009Q4","1000cp","298.7"
"r_2","2","55 - 64","2010Q1","1000cp","324.5"
"r_2","2","55 - 64","2010Q2","1000cp","322.7"
"r_2","2","55 - 64","2010Q3","1000cp","323.6"
"r_2","2","55 - 64","2010Q4","1000cp","317.7"
"r_2","2","55 - 64","2011Q1","1000cp","324.1"
"r_2","2","55 - 64","2011Q2","1000cp","325.8"
"r_2","2","55 - 64","2011Q3","1000cp","324.5"
"r_2","2","55 - 64","2011Q4","1000cp","315.6"
"r_2","2","55 - 64","2012Q1","1000cp","315.1"
"r_2","2","55 - 64","2012Q2","1000cp","304.2"
"r_2","2","55 - 64","2012Q3","1000cp","295.7"
"r_2","2","55 - 64","2012Q4","1000cp","294"
"r_2","2","55 - 64","2013Q1","1000cp","294.7"
"r_2","2","55 - 64","2013Q2","1000cp","281.3"
"r_2","2","55 - 64","2013Q3","1000cp","270.5"
"r_2","2","55 - 64","2013Q4","1000cp","270.2"
"r_2","2","55 - 64","2014Q1","1000cp","270.5"
"r_2","2","55 - 64","2014Q2","1000cp","269.9"
"r_2","2","55 - 64","2014Q3","1000cp","257.4"
"r_2","2","55 - 64","2014Q4","1000cp","250.2"
"r_2","2","55 - 64","2015Q1","1000cp","257.6"
"r_2","2","55 - 64","2015Q2","1000cp","250.1"
"r_2","2","55 - 64","2015Q3","1000cp","237.6"
"r_2","2","55 - 64","2015Q4","1000cp","228.2"
"r_2","2","65+","2003Q1","1000cp","766"
"r_2","2","65+","2003Q2","1000cp","765.4"
"r_2","2","65+","2003Q3","1000cp","764.8"
"r_2","2","65+","2003Q4","1000cp","767.3"
"r_2","2","65+","2004Q1","1000cp","771.5"
"r_2","2","65+","2004Q2","1000cp","782.8"
"r_2","2","65+","2004Q3","1000cp","774.6"
"r_2","2","65+","2004Q4","1000cp","768.5"
"r_2","2","65+","2005Q1","1000cp","788.2"
"r_2","2","65+","2005Q2","1000cp","795.4"
"r_2","2","65+","2005Q3","1000cp","787.3"
"r_2","2","65+","2005Q4","1000cp","794.9"
"r_2","2","65+","2006Q1","1000cp","797.8"
"r_2","2","65+","2006Q2","1000cp","798"
"r_2","2","65+","2006Q3","1000cp","811.4"
"r_2","2","65+","2006Q4","1000cp","820.7"
"r_2","2","65+","2007Q1","1000cp","816.2"
"r_2","2","65+","2007Q2","1000cp","813.2"
"r_2","2","65+","2007Q3","1000cp","823.3"
"r_2","2","65+","2007Q4","1000cp","838.7"
"r_2","2","65+","2008Q1","1000cp","814.2"
"r_2","2","65+","2008Q2","1000cp","804.7"
"r_2","2","65+","2008Q3","1000cp","820.6"
"r_2","2","65+","2008Q4","1000cp","833.1"
"r_2","2","65+","2009Q1","1000cp","824.4"
"r_2","2","65+","2009Q2","1000cp","819.4"
"r_2","2","65+","2009Q3","1000cp","832.1"
"r_2","2","65+","2009Q4","1000cp","848.2"
"r_2","2","65+","2010Q1","1000cp","780.8"
"r_2","2","65+","2010Q2","1000cp","780.2"
"r_2","2","65+","2010Q3","1000cp","779.6"
"r_2","2","65+","2010Q4","1000cp","779.3"
"r_2","2","65+","2011Q1","1000cp","789.5"
"r_2","2","65+","2011Q2","1000cp","791.3"
"r_2","2","65+","2011Q3","1000cp","789"
"r_2","2","65+","2011Q4","1000cp","788.9"
"r_2","2","65+","2012Q1","1000cp","800.6"
"r_2","2","65+","2012Q2","1000cp","799.2"
"r_2","2","65+","2012Q3","1000cp","802.1"
"r_2","2","65+","2012Q4","1000cp","806.1"
"r_2","2","65+","2013Q1","1000cp","807"
"r_2","2","65+","2013Q2","1000cp","807.3"
"r_2","2","65+","2013Q3","1000cp","813.1"
"r_2","2","65+","2013Q4","1000cp","817.1"
"r_2","2","65+","2014Q1","1000cp","817.9"
"r_2","2","65+","2014Q2","1000cp","822.6"
"r_2","2","65+","2014Q3","1000cp","825.6"
"r_2","2","65+","2014Q4","1000cp","827.8"
"r_2","2","65+","2015Q1","1000cp","830"
"r_2","2","65+","2015Q2","1000cp","837.5"
"r_2","2","65+","2015Q3","1000cp","838"
"r_2","2","65+","2015Q4","1000cp","840.5"
"r_3","0","0","2016Q1","1000cp","2875.4"
"r_3","0","15 - 64","2016Q1","1000cp","1483.7"
"r_3","0","20 - 64","2016Q1","1000cp","1188.1"
"r_3","0","15 - 29","2016Q1","1000cp","657.6"
"r_3","0","15 - 24","2016Q1","1000cp","520.9"
"r_3","0","25 - 34","2016Q1","1000cp","226.2"
"r_3","0","35 - 44","2016Q1","1000cp","155.4"
"r_3","0","45 - 54","2016Q1","1000cp","163.9"
"r_3","0","55 - 64","2016Q1","1000cp","417.3"
"r_3","0","65+","2016Q1","1000cp","1391.7"
"r_3","1","0","2016Q1","1000cp","1198.5"
"r_3","1","15 - 64","2016Q1","1000cp","648.5"
"r_3","1","20 - 64","2016Q1","1000cp","497.5"
"r_3","1","15 - 29","2016Q1","1000cp","302.8"
"r_3","1","15 - 24","2016Q1","1000cp","252.3"
"r_3","1","25 - 34","2016Q1","1000cp","81.4"
"r_3","1","35 - 44","2016Q1","1000cp","61.4"
"r_3","1","45 - 54","2016Q1","1000cp","77.5"
"r_3","1","55 - 64","2016Q1","1000cp","176"
"r_3","1","65+","2016Q1","1000cp","550"
"r_3","2","0","2016Q1","1000cp","1676.8"
"r_3","2","15 - 64","2016Q1","1000cp","835.1"
"r_3","2","20 - 64","2016Q1","1000cp","690.6"
"r_3","2","15 - 29","2016Q1","1000cp","354.7"
"r_3","2","15 - 24","2016Q1","1000cp","268.7"
"r_3","2","25 - 34","2016Q1","1000cp","144.8"
"r_3","2","35 - 44","2016Q1","1000cp","94"
"r_3","2","45 - 54","2016Q1","1000cp","86.4"
"r_3","2","55 - 64","2016Q1","1000cp","241.2"
"r_3","2","65+","2016Q1","1000cp","841.7"
"r_4","0","0","2016Q2","1000cp","2827.7"
"r_4","0","15 - 64","2016Q2","1000cp","1428.2"
"r_4","0","20 - 64","2016Q2","1000cp","1135.6"
"r_4","0","15 - 29","2016Q2","1000cp","639.4"
"r_4","0","15 - 24","2016Q2","1000cp","509.7"
"r_4","0","25 - 34","2016Q2","1000cp","215.1"
"r_4","0","35 - 44","2016Q2","1000cp","152.1"
"r_4","0","45 - 54","2016Q2","1000cp","152.4"
"r_4","0","55 - 64","2016Q2","1000cp","398.8"
"r_4","0","65+","2016Q2","1000cp","1399.5"
"r_4","1","0","2016Q2","1000cp","1181.5"
"r_4","1","15 - 64","2016Q2","1000cp","628.8"
"r_4","1","20 - 64","2016Q2","1000cp","480.7"
"r_4","1","15 - 29","2016Q2","1000cp","290"
"r_4","1","15 - 24","2016Q2","1000cp","244.4"
"r_4","1","25 - 34","2016Q2","1000cp","75.9"
"r_4","1","35 - 44","2016Q2","1000cp","61"
"r_4","1","45 - 54","2016Q2","1000cp","80.7"
"r_4","1","55 - 64","2016Q2","1000cp","166.9"
"r_4","1","65+","2016Q2","1000cp","552.7"
"r_4","2","0","2016Q2","1000cp","1646.2"
"r_4","2","15 - 64","2016Q2","1000cp","799.4"
"r_4","2","20 - 64","2016Q2","1000cp","654.9"
"r_4","2","15 - 29","2016Q2","1000cp","349.4"
"r_4","2","15 - 24","2016Q2","1000cp","265.4"
"r_4","2","25 - 34","2016Q2","1000cp","139.3"
"r_4","2","35 - 44","2016Q2","1000cp","91.1"
"r_4","2","45 - 54","2016Q2","1000cp","71.7"
"r_4","2","55 - 64","2016Q2","1000cp","232"
"r_4","2","65+","2016Q2","1000cp","846.8"
"r_5","0","0","2016Q3","1000cp","2835.7"
"r_5","0","15 - 64","2016Q3","1000cp","1437.7"
"r_5","0","20 - 64","2016Q3","1000cp","1146.8"
"r_5","0","15 - 29","2016Q3","1000cp","639.3"
"r_5","0","15 - 24","2016Q3","1000cp","509.4"
"r_5","0","25 - 34","2016Q3","1000cp","220.4"
"r_5","0","35 - 44","2016Q3","1000cp","148.9"
"r_5","0","45 - 54","2016Q3","1000cp","158.9"
"r_5","0","55 - 64","2016Q3","1000cp","400.1"
"r_5","0","65+","2016Q3","1000cp","1398"
"r_5","1","0","2016Q3","1000cp","1186.8"
"r_5","1","15 - 64","2016Q3","1000cp","635.3"
"r_5","1","20 - 64","2016Q3","1000cp","488.3"
"r_5","1","15 - 29","2016Q3","1000cp","292.1"
"r_5","1","15 - 24","2016Q3","1000cp","249.2"
"r_5","1","25 - 34","2016Q3","1000cp","76.2"
"r_5","1","35 - 44","2016Q3","1000cp","60.7"
"r_5","1","45 - 54","2016Q3","1000cp","79"
"r_5","1","55 - 64","2016Q3","1000cp","170.2"
"r_5","1","65+","2016Q3","1000cp","551.5"
"r_5","2","0","2016Q3","1000cp","1648.9"
"r_5","2","15 - 64","2016Q3","1000cp","802.4"
"r_5","2","20 - 64","2016Q3","1000cp","658.5"
"r_5","2","15 - 29","2016Q3","1000cp","347.2"
"r_5","2","15 - 24","2016Q3","1000cp","260.2"
"r_5","2","25 - 34","2016Q3","1000cp","144.1"
"r_5","2","35 - 44","2016Q3","1000cp","88.2"
"r_5","2","45 - 54","2016Q3","1000cp","79.9"
"r_5","2","55 - 64","2016Q3","1000cp","229.9"
"r_5","2","65+","2016Q3","1000cp","846.6"
"r_6","0","0","2016Q4","1000cp","2886.3"
"r_6","0","15 - 64","2016Q4","1000cp","1487.2"
"r_6","0","20 - 64","2016Q4","1000cp","1191.7"
"r_6","0","15 - 29","2016Q4","1000cp","653.5"
"r_6","0","15 - 24","2016Q4","1000cp","513.3"
"r_6","0","25 - 34","2016Q4","1000cp","236.9"
"r_6","0","35 - 44","2016Q4","1000cp","163.4"
"r_6","0","45 - 54","2016Q4","1000cp","166.4"
"r_6","0","55 - 64","2016Q4","1000cp","407.2"
"r_6","0","65+","2016Q4","1000cp","1399.1"
"r_6","1","0","2016Q4","1000cp","1204"
"r_6","1","15 - 64","2016Q4","1000cp","653.4"
"r_6","1","20 - 64","2016Q4","1000cp","503.4"
"r_6","1","15 - 29","2016Q4","1000cp","299.9"
"r_6","1","15 - 24","2016Q4","1000cp","252.2"
"r_6","1","25 - 34","2016Q4","1000cp","84.2"
"r_6","1","35 - 44","2016Q4","1000cp","66.6"
"r_6","1","45 - 54","2016Q4","1000cp","76.6"
"r_6","1","55 - 64","2016Q4","1000cp","173.8"
"r_6","1","65+","2016Q4","1000cp","550.6"
"r_6","2","0","2016Q4","1000cp","1682.3"
"r_6","2","15 - 64","2016Q4","1000cp","833.8"
"r_6","2","20 - 64","2016Q4","1000cp","688.3"
"r_6","2","15 - 29","2016Q4","1000cp","353.6"
"r_6","2","15 - 24","2016Q4","1000cp","261.2"
"r_6","2","25 - 34","2016Q4","1000cp","152.7"
"r_6","2","35 - 44","2016Q4","1000cp","96.8"
"r_6","2","45 - 54","2016Q4","1000cp","89.8"
"r_6","2","55 - 64","2016Q4","1000cp","233.4"
"r_6","2","65+","2016Q4","1000cp","848.5"
"r_7","0","0","2017Q1","1000cp","2814.3"
"r_7","0","15 - 64","2017Q1","1000cp","1422.5"
"r_7","0","20 - 64","2017Q1","1000cp","1132.5"
"r_7","0","15 - 29","2017Q1","1000cp","630.8"
"r_7","0","15 - 24","2017Q1","1000cp","502"
"r_7","0","25 - 34","2017Q1","1000cp","222.7"
"r_7","0","35 - 44","2017Q1","1000cp","150.9"
"r_7","0","45 - 54","2017Q1","1000cp","147.9"
"r_7","0","55 - 64","2017Q1","1000cp","398.9"
"r_7","0","65+","2017Q1","1000cp","1391.8"
"r_7","1","0","2017Q1","1000cp","1175.2"
"r_7","1","15 - 64","2017Q1","1000cp","625.6"
"r_7","1","20 - 64","2017Q1","1000cp","478.6"
"r_7","1","15 - 29","2017Q1","1000cp","286.4"
"r_7","1","15 - 24","2017Q1","1000cp","244.5"
"r_7","1","25 - 34","2017Q1","1000cp","77.8"
"r_7","1","35 - 44","2017Q1","1000cp","64.5"
"r_7","1","45 - 54","2017Q1","1000cp","71.1"
"r_7","1","55 - 64","2017Q1","1000cp","167.6"
"r_7","1","65+","2017Q1","1000cp","549.5"
"r_7","2","0","2017Q1","1000cp","1639.1"
"r_7","2","15 - 64","2017Q1","1000cp","796.8"
"r_7","2","20 - 64","2017Q1","1000cp","653.8"
"r_7","2","15 - 29","2017Q1","1000cp","344.5"
"r_7","2","15 - 24","2017Q1","1000cp","257.5"
"r_7","2","25 - 34","2017Q1","1000cp","144.8"
"r_7","2","35 - 44","2017Q1","1000cp","86.4"
"r_7","2","45 - 54","2017Q1","1000cp","76.8"
"r_7","2","55 - 64","2017Q1","1000cp","231.3"
"r_7","2","65+","2017Q1","1000cp","842.3"
"r_8","0","0","2017Q2","1000cp","2686.3"
"r_8","0","15 - 64","2017Q2","1000cp","1296.7"
"r_8","0","20 - 64","2017Q2","1000cp","1011.2"
"r_8","0","15 - 29","2017Q2","1000cp","587.8"
"r_8","0","15 - 24","2017Q2","1000cp","477.2"
"r_8","0","25 - 34","2017Q2","1000cp","189.5"
"r_8","0","35 - 44","2017Q2","1000cp","127.5"
"r_8","0","45 - 54","2017Q2","1000cp","129.9"
"r_8","0","55 - 64","2017Q2","1000cp","372.6"
"r_8","0","65+","2017Q2","1000cp","1389.6"
"r_8","1","0","2017Q2","1000cp","1112"
"r_8","1","15 - 64","2017Q2","1000cp","563.6"
"r_8","1","20 - 64","2017Q2","1000cp","419.4"
"r_8","1","15 - 29","2017Q2","1000cp","263.6"
"r_8","1","15 - 24","2017Q2","1000cp","231.4"
"r_8","1","25 - 34","2017Q2","1000cp","62.7"
"r_8","1","35 - 44","2017Q2","1000cp","52.4"
"r_8","1","45 - 54","2017Q2","1000cp","61.3"
"r_8","1","55 - 64","2017Q2","1000cp","155.9"
"r_8","1","65+","2017Q2","1000cp","548.4"
"r_8","2","0","2017Q2","1000cp","1574.2"
"r_8","2","15 - 64","2017Q2","1000cp","733.1"
"r_8","2","20 - 64","2017Q2","1000cp","591.7"
"r_8","2","15 - 29","2017Q2","1000cp","324.2"
"r_8","2","15 - 24","2017Q2","1000cp","245.8"
"r_8","2","25 - 34","2017Q2","1000cp","126.8"
"r_8","2","35 - 44","2017Q2","1000cp","75.1"
"r_8","2","45 - 54","2017Q2","1000cp","68.6"
"r_8","2","55 - 64","2017Q2","1000cp","216.7"
"r_8","2","65+","2017Q2","1000cp","841.1"
"r_9","0","0","2017Q3","1000cp","2633.6"
"r_9","0","15 - 64","2017Q3","1000cp","1250"
"r_9","0","20 - 64","2017Q3","1000cp","967.9"
"r_9","0","15 - 29","2017Q3","1000cp","564"
"r_9","0","15 - 24","2017Q3","1000cp","457.3"
"r_9","0","25 - 34","2017Q3","1000cp","183.4"
"r_9","0","35 - 44","2017Q3","1000cp","122"
"r_9","0","45 - 54","2017Q3","1000cp","133.2"
"r_9","0","55 - 64","2017Q3","1000cp","354.2"
"r_9","0","65+","2017Q3","1000cp","1383.6"
"r_9","1","0","2017Q3","1000cp","1078.1"
"r_9","1","15 - 64","2017Q3","1000cp","534.8"
"r_9","1","20 - 64","2017Q3","1000cp","394"
"r_9","1","15 - 29","2017Q3","1000cp","253.1"
"r_9","1","15 - 24","2017Q3","1000cp","219.9"
"r_9","1","25 - 34","2017Q3","1000cp","60.5"
"r_9","1","35 - 44","2017Q3","1000cp","48.1"
"r_9","1","45 - 54","2017Q3","1000cp","59.5"
"r_9","1","55 - 64","2017Q3","1000cp","146.7"
"r_9","1","65+","2017Q3","1000cp","543.3"
"r_9","2","0","2017Q3","1000cp","1555.5"
"r_9","2","15 - 64","2017Q3","1000cp","715.2"
"r_9","2","20 - 64","2017Q3","1000cp","573.9"
"r_9","2","15 - 29","2017Q3","1000cp","310.9"
"r_9","2","15 - 24","2017Q3","1000cp","237.3"
"r_9","2","25 - 34","2017Q3","1000cp","122.9"
"r_9","2","35 - 44","2017Q3","1000cp","73.9"
"r_9","2","45 - 54","2017Q3","1000cp","73.7"
"r_9","2","55 - 64","2017Q3","1000cp","207.4"
"r_9","2","65+","2017Q3","1000cp","840.2"
"r_10","0","0","2017Q4","1000cp","2696.7"
"r_10","0","15 - 64","2017Q4","1000cp","1301.5"
"r_10","0","20 - 64","2017Q4","1000cp","1011.2"
"r_10","0","15 - 29","2017Q4","1000cp","581.4"
"r_10","0","15 - 24","2017Q4","1000cp","477"
"r_10","0","25 - 34","2017Q4","1000cp","188.9"
"r_10","0","35 - 44","2017Q4","1000cp","128.9"
"r_10","0","45 - 54","2017Q4","1000cp","138.7"
"r_10","0","55 - 64","2017Q4","1000cp","368"
"r_10","0","65+","2017Q4","1000cp","1395.2"
"r_10","1","0","2017Q4","1000cp","1101.7"
"r_10","1","15 - 64","2017Q4","1000cp","555.1"
"r_10","1","20 - 64","2017Q4","1000cp","408.4"
"r_10","1","15 - 29","2017Q4","1000cp","263.2"
"r_10","1","15 - 24","2017Q4","1000cp","231"
"r_10","1","25 - 34","2017Q4","1000cp","59.6"
"r_10","1","35 - 44","2017Q4","1000cp","49.7"
"r_10","1","45 - 54","2017Q4","1000cp","64.8"
"r_10","1","55 - 64","2017Q4","1000cp","150"
"r_10","1","65+","2017Q4","1000cp","546.6"
"r_10","2","0","2017Q4","1000cp","1595"
"r_10","2","15 - 64","2017Q4","1000cp","746.4"
"r_10","2","20 - 64","2017Q4","1000cp","602.8"
"r_10","2","15 - 29","2017Q4","1000cp","318.2"
"r_10","2","15 - 24","2017Q4","1000cp","246"
"r_10","2","25 - 34","2017Q4","1000cp","129.3"
"r_10","2","35 - 44","2017Q4","1000cp","79.2"
"r_10","2","45 - 54","2017Q4","1000cp","74"
"r_10","2","55 - 64","2017Q4","1000cp","218"
"r_10","2","65+","2017Q4","1000cp","848.6"
"r_11","0","0","2018Q1","1000cp","2732.5"
"r_11","0","15 - 64","2018Q1","1000cp","1337.3"
"r_11","0","20 - 64","2018Q1","1000cp","1044.3"
"r_11","0","15 - 29","2018Q1","1000cp","604.4"
"r_11","0","15 - 24","2018Q1","1000cp","490.7"
"r_11","0","25 - 34","2018Q1","1000cp","197.8"
"r_11","0","35 - 44","2018Q1","1000cp","141.9"
"r_11","0","45 - 54","2018Q1","1000cp","141.9"
"r_11","0","55 - 64","2018Q1","1000cp","365"
"r_11","0","65+","2018Q1","1000cp","1395.2"
"r_11","1","0","2018Q1","1000cp","1122.9"
"r_11","1","15 - 64","2018Q1","1000cp","576.2"
"r_11","1","20 - 64","2018Q1","1000cp","427.7"
"r_11","1","15 - 29","2018Q1","1000cp","276.7"
"r_11","1","15 - 24","2018Q1","1000cp","237.2"
"r_11","1","25 - 34","2018Q1","1000cp","66.8"
"r_11","1","35 - 44","2018Q1","1000cp","56.6"
"r_11","1","45 - 54","2018Q1","1000cp","68.3"
"r_11","1","55 - 64","2018Q1","1000cp","147.3"
"r_11","1","65+","2018Q1","1000cp","546.7"
"r_11","2","0","2018Q1","1000cp","1609.6"
"r_11","2","15 - 64","2018Q1","1000cp","761.1"
"r_11","2","20 - 64","2018Q1","1000cp","616.6"
"r_11","2","15 - 29","2018Q1","1000cp","327.7"
"r_11","2","15 - 24","2018Q1","1000cp","253.5"
"r_11","2","25 - 34","2018Q1","1000cp","131"
"r_11","2","35 - 44","2018Q1","1000cp","85.3"
"r_11","2","45 - 54","2018Q1","1000cp","73.6"
"r_11","2","55 - 64","2018Q1","1000cp","217.7"
"r_11","2","65+","2018Q1","1000cp","848.5"
"r_12","0","0","2018Q2","1000cp","2677.9"
"r_12","0","15 - 64","2018Q2","1000cp","1278.5"
"r_12","0","20 - 64","2018Q2","1000cp","985.6"
"r_12","0","15 - 29","2018Q2","1000cp","591"
"r_12","0","15 - 24","2018Q2","1000cp","478.6"
"r_12","0","25 - 34","2018Q2","1000cp","193.1"
"r_12","0","35 - 44","2018Q2","1000cp","134.1"
"r_12","0","45 - 54","2018Q2","1000cp","123.3"
"r_12","0","55 - 64","2018Q2","1000cp","349.3"
"r_12","0","65+","2018Q2","1000cp","1399.4"
"r_12","1","0","2018Q2","1000cp","1100.4"
"r_12","1","15 - 64","2018Q2","1000cp","551.6"
"r_12","1","20 - 64","2018Q2","1000cp","404.7"
"r_12","1","15 - 29","2018Q2","1000cp","265.9"
"r_12","1","15 - 24","2018Q2","1000cp","230"
"r_12","1","25 - 34","2018Q2","1000cp","63.2"
"r_12","1","35 - 44","2018Q2","1000cp","54.1"
"r_12","1","45 - 54","2018Q2","1000cp","59"
"r_12","1","55 - 64","2018Q2","1000cp","145.2"
"r_12","1","65+","2018Q2","1000cp","548.9"
"r_12","2","0","2018Q2","1000cp","1577.4"
"r_12","2","15 - 64","2018Q2","1000cp","726.9"
"r_12","2","20 - 64","2018Q2","1000cp","580.8"
"r_12","2","15 - 29","2018Q2","1000cp","325.1"
"r_12","2","15 - 24","2018Q2","1000cp","248.6"
"r_12","2","25 - 34","2018Q2","1000cp","129.9"
"r_12","2","35 - 44","2018Q2","1000cp","79.9"
"r_12","2","45 - 54","2018Q2","1000cp","64.3"
"r_12","2","55 - 64","2018Q2","1000cp","204.2"
"r_12","2","65+","2018Q2","1000cp","850.5"
"r_13","0","0","2018Q3","1000cp","2635.9"
"r_13","0","15 - 64","2018Q3","1000cp","1244.8"
"r_13","0","20 - 64","2018Q3","1000cp","955.2"
"r_13","0","15 - 29","2018Q3","1000cp","576.5"
"r_13","0","15 - 24","2018Q3","1000cp","467.3"
"r_13","0","25 - 34","2018Q3","1000cp","190.1"
"r_13","0","35 - 44","2018Q3","1000cp","123.3"
"r_13","0","45 - 54","2018Q3","1000cp","123.1"
"r_13","0","55 - 64","2018Q3","1000cp","341.1"
"r_13","0","65+","2018Q3","1000cp","1391"
"r_13","1","0","2018Q3","1000cp","1074.6"
"r_13","1","15 - 64","2018Q3","1000cp","530.2"
"r_13","1","20 - 64","2018Q3","1000cp","383"
"r_13","1","15 - 29","2018Q3","1000cp","262.3"
"r_13","1","15 - 24","2018Q3","1000cp","228"
"r_13","1","25 - 34","2018Q3","1000cp","56.8"
"r_13","1","35 - 44","2018Q3","1000cp","49.5"
"r_13","1","45 - 54","2018Q3","1000cp","57.7"
"r_13","1","55 - 64","2018Q3","1000cp","138.1"
"r_13","1","65+","2018Q3","1000cp","544.4"
"r_13","2","0","2018Q3","1000cp","1561.3"
"r_13","2","15 - 64","2018Q3","1000cp","714.6"
"r_13","2","20 - 64","2018Q3","1000cp","572.2"
"r_13","2","15 - 29","2018Q3","1000cp","314.2"
"r_13","2","15 - 24","2018Q3","1000cp","239.3"
"r_13","2","25 - 34","2018Q3","1000cp","133.3"
"r_13","2","35 - 44","2018Q3","1000cp","73.8"
"r_13","2","45 - 54","2018Q3","1000cp","65.3"
"r_13","2","55 - 64","2018Q3","1000cp","202.9"
"r_13","2","65+","2018Q3","1000cp","846.7"
"r_14","0","0","2018Q4","1000cp","2697.8"
"r_14","0","15 - 64","2018Q4","1000cp","1305.1"
"r_14","0","20 - 64","2018Q4","1000cp","1007.9"
"r_14","0","15 - 29","2018Q4","1000cp","595.1"
"r_14","0","15 - 24","2018Q4","1000cp","486.9"
"r_14","0","25 - 34","2018Q4","1000cp","194.4"
"r_14","0","35 - 44","2018Q4","1000cp","137.9"
"r_14","0","45 - 54","2018Q4","1000cp","139.3"
"r_14","0","55 - 64","2018Q4","1000cp","346.5"
"r_14","0","65+","2018Q4","1000cp","1392.7"
"r_14","1","0","2018Q4","1000cp","1095.3"
"r_14","1","15 - 64","2018Q4","1000cp","551.9"
"r_14","1","20 - 64","2018Q4","1000cp","400.8"
"r_14","1","15 - 29","2018Q4","1000cp","274.8"
"r_14","1","15 - 24","2018Q4","1000cp","238.5"
"r_14","1","25 - 34","2018Q4","1000cp","60.6"
"r_14","1","35 - 44","2018Q4","1000cp","50.4"
"r_14","1","45 - 54","2018Q4","1000cp","63"
"r_14","1","55 - 64","2018Q4","1000cp","139.3"
"r_14","1","65+","2018Q4","1000cp","543.5"
"r_14","2","0","2018Q4","1000cp","1602.5"
"r_14","2","15 - 64","2018Q4","1000cp","753.2"
"r_14","2","20 - 64","2018Q4","1000cp","607.1"
"r_14","2","15 - 29","2018Q4","1000cp","320.3"
"r_14","2","15 - 24","2018Q4","1000cp","248.4"
"r_14","2","25 - 34","2018Q4","1000cp","133.9"
"r_14","2","35 - 44","2018Q4","1000cp","87.5"
"r_14","2","45 - 54","2018Q4","1000cp","76.2"
"r_14","2","55 - 64","2018Q4","1000cp","207.2"
"r_14","2","65+","2018Q4","1000cp","849.3"
"r_15","0","0","2019Q1","1000cp","2657"
"r_15","0","15 - 64","2019Q1","1000cp","1260.3"
"r_15","0","20 - 64","2019Q1","1000cp","962.1"
"r_15","0","15 - 29","2019Q1","1000cp","583.1"
"r_15","0","15 - 24","2019Q1","1000cp","488.7"
"r_15","0","25 - 34","2019Q1","1000cp","175.5"
"r_15","0","35 - 44","2019Q1","1000cp","131"
"r_15","0","45 - 54","2019Q1","1000cp","137.7"
"r_15","0","55 - 64","2019Q1","1000cp","327.4"
"r_15","0","65+","2019Q1","1000cp","1396.7"
"r_15","1","0","2019Q1","1000cp","1086.8"
"r_15","1","15 - 64","2019Q1","1000cp","543"
"r_15","1","20 - 64","2019Q1","1000cp","393.5"
"r_15","1","15 - 29","2019Q1","1000cp","270.1"
"r_15","1","15 - 24","2019Q1","1000cp","239.1"
"r_15","1","25 - 34","2019Q1","1000cp","54.3"
"r_15","1","35 - 44","2019Q1","1000cp","47.8"
"r_15","1","45 - 54","2019Q1","1000cp","66.9"
"r_15","1","55 - 64","2019Q1","1000cp","134.9"
"r_15","1","65+","2019Q1","1000cp","543.8"
"r_15","2","0","2019Q1","1000cp","1570.2"
"r_15","2","15 - 64","2019Q1","1000cp","717.3"
"r_15","2","20 - 64","2019Q1","1000cp","568.6"
"r_15","2","15 - 29","2019Q1","1000cp","313"
"r_15","2","15 - 24","2019Q1","1000cp","249.6"
"r_15","2","25 - 34","2019Q1","1000cp","121.2"
"r_15","2","35 - 44","2019Q1","1000cp","83.2"
"r_15","2","45 - 54","2019Q1","1000cp","70.8"
"r_15","2","55 - 64","2019Q1","1000cp","192.5"
"r_15","2","65+","2019Q1","1000cp","852.9"
"r_16","0","0","2019Q2","1000cp","2564.3"
"r_16","0","15 - 64","2019Q2","1000cp","1173.1"
"r_16","0","20 - 64","2019Q2","1000cp","874.4"
"r_16","0","15 - 29","2019Q2","1000cp","557.1"
"r_16","0","15 - 24","2019Q2","1000cp","473.9"
"r_16","0","25 - 34","2019Q2","1000cp","153.5"
"r_16","0","35 - 44","2019Q2","1000cp","120"
"r_16","0","45 - 54","2019Q2","1000cp","115.7"
"r_16","0","55 - 64","2019Q2","1000cp","310"
"r_16","0","65+","2019Q2","1000cp","1391.2"
"r_16","1","0","2019Q2","1000cp","1046.8"
"r_16","1","15 - 64","2019Q2","1000cp","507.2"
"r_16","1","20 - 64","2019Q2","1000cp","356"
"r_16","1","15 - 29","2019Q2","1000cp","257.5"
"r_16","1","15 - 24","2019Q2","1000cp","231.1"
"r_16","1","25 - 34","2019Q2","1000cp","43.5"
"r_16","1","35 - 44","2019Q2","1000cp","46.1"
"r_16","1","45 - 54","2019Q2","1000cp","56.6"
